provincia,partido,localidad,suma_mb,count_suma_mb,adsl,cablemodem,dialup,fibraoptica,otros,satelital,wimax,wireless,total general,poblacion,telefoniafija,3g,4g,latitud,longitud
san juan,san martín,dos acequias (est. los angacos),34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,,,,,,
san juan,san martín,san isidro (est. los angacos),6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,,,,,,
san juan,san martín,villa dominguito (est. puntilla blanca),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,
san juan,san martín,villa don bosco (est. angaco sud),74.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,73.0,76.0,,,,,,
san juan,san martín,villa el salvador,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,,,,,,
san juan,san martín,villa san martín,228.0,6.0,0.0,0.0,0.0,0.0,210.0,1.0,0.0,18.0,229.0,,,,,,
san juan,santa lucía,alto de sierra,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,,,,,,
san juan,santa lucía,santa lucía,2610.0,13.0,2400.0,0.0,11.0,73.0,15.0,0.0,0.0,2057.0,4556.0,,,,,,
san juan,sarmiento,cañada honda,4.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,,,,,,
san juan,sarmiento,cienaguita,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,438.0,0.0,0.0,0.0,-32.0763381339971,-68.690762577729
san juan,sarmiento,divisadero,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,,,,,,
san juan,sarmiento,guanacache,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,,,,,
san juan,sarmiento,las lagunas,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,298.0,0.0,1.0,1.0,-32.0443775419211,-68.3778990229646
san juan,sarmiento,los berros,70.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,66.0,68.0,,,,,,
san juan,sarmiento,pedernal,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,,,,,,
san juan,sarmiento,punta del médano,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,576.0,1.0,0.0,1.0,-31.8946043291143,-68.4183104905607
san juan,sarmiento,villa media agua,204.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,197.0,198.0,,,,,,
san juan,ullum,villa ibáñez,388.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,402.0,403.0,,,,,,
san juan,valle fértil,astica,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,,,,,,
san juan,valle fértil,otros,190.0,0.0,,,,,,,,,,,,,,,
san juan,valle fértil,villa san agustín,265.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,260.0,265.0,,,,,,
san juan,zonda,villa basilio nievas,349.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,340.0,,,,,,
san luis,ayacucho,candelaria,882.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,882.0,,,,,,
san luis,ayacucho,la majada,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,,,,,,
san luis,ayacucho,leandro n. alem,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,,,,,,
san luis,ayacucho,lomas blancas,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,,,,,,
san luis,ayacucho,luján,105.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,1196.0,,,,,,
san luis,ayacucho,otros,3.0,1.0,,,,,,,,,,,,,,,
san luis,ayacucho,pampa grande,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,,,,,
san luis,ayacucho,quines,38.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,38.0,,,,,,
san luis,ayacucho,río juan gómez,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,,,,,,
san luis,ayacucho,san francisco del monte de oro,279.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435.0,1435.0,,,,,,
san luis,ayacucho,san miguel,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-32.14116477,-65.81342262
san luis,belgrano,la calera,392.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,392.0,,,,,,
san luis,belgrano,los molles,246.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,246.0,,,,,,
san luis,belgrano,nogolí,660.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,,,,,,
san luis,belgrano,san pedro,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,,,,,,
san luis,belgrano,villa de la quebrada,513.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,513.0,,,,,,
san luis,belgrano,villa general roca,283.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,283.0,,,,,,
san luis,chacabuco,concarán,262.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1812.0,1814.0,,,,,,
san luis,chacabuco,cortaderas,892.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,891.0,896.0,,,,,,
san luis,chacabuco,el algarrobal,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,,,,,
san luis,chacabuco,naschel,1125.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,1125.0,,,,,,
san luis,chacabuco,papagayos,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,,,,,,
san luis,chacabuco,renca,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,106.0,,,,,,
san luis,chacabuco,san pablo,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,,,,,,
san luis,chacabuco,tilisarao,320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,1590.0,,,,,,
san luis,chacabuco,villa del carmen,353.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,353.0,,,,,,
san luis,chacabuco,villa larca,558.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,558.0,,,,,,
san luis,coronel pringles,carolina,229.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,229.0,,,,,,
san luis,coronel pringles,el durazno,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,,,,,,
san luis,coronel pringles,el trapiche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.0,,,,,,
san luis,coronel pringles,fraga,309.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,309.0,,,,,,
san luis,coronel pringles,la bajada,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,,,,,,
san luis,coronel pringles,la florida,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,,,,,,
san luis,coronel pringles,la toma,492.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,492.0,,,,,,
san luis,coronel pringles,otros,27.0,1.0,,,,,,,,,,,,,,,
san luis,coronel pringles,río grande,187.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,187.0,,,,,,
san luis,coronel pringles,saladillo,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1987.0,1988.0,,,,,,
san luis,general pedernera,juan jorba,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,,,,,,
san luis,general pedernera,juan llerena,130.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,,,,,,
san luis,general pedernera,justo daract,829.0,5.0,175.0,0.0,4.0,0.0,0.0,0.0,0.0,3880.0,4059.0,,,,,,
san luis,general pedernera,la angelina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.0,1127.0,,,,,,
san luis,general pedernera,la punilla,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,,,,,,
san luis,general pedernera,lavaisse,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,,,,,,
san luis,general pedernera,san josé del morro,381.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,381.0,,,,,,
san luis,general pedernera,villa mercedes,3484.0,12.0,1789.0,29276.0,85.0,4.0,14585.0,0.0,0.0,10179.0,55918.0,,,,,,
san luis,general pedernera,villa salles,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,,,,,,
san luis,gobernador dupuy,anchorena,212.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,212.0,213.0,,,,,,
san luis,gobernador dupuy,arizona,257.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,257.0,260.0,,,,,,
san luis,gobernador dupuy,bagual,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,,,,,,
san luis,gobernador dupuy,batavia,198.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,196.0,198.0,,,,,,
san luis,gobernador dupuy,buena esperanza,962.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,961.0,963.0,,,,,,
san luis,gobernador dupuy,fortín el patria,195.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194.0,195.0,,,,,,
san luis,gobernador dupuy,fortuna,150.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,149.0,151.0,,,,,,
san luis,gobernador dupuy,la maroma,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,
san luis,gobernador dupuy,martín de loyola,511.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,509.0,511.0,,,,,,
san luis,gobernador dupuy,nahuel mapá,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,,,,,,
san luis,gobernador dupuy,navia,85.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,83.0,85.0,,,,,,
san luis,gobernador dupuy,nueva galia,500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,,,,,,
san luis,gobernador dupuy,unión,810.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,,,,,,
san luis,junín,carpinteria,1066.0,3.0,155.0,10.0,0.0,0.0,0.0,0.0,0.0,901.0,1066.0,,,,,,
san luis,junín,cerro de oro,290.0,4.0,19.0,14.0,0.0,7.0,0.0,0.0,0.0,250.0,290.0,,,,,,
san luis,junín,lafinur,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,,,,,,
san luis,junín,los cajones,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,,,,,,
san luis,junín,los molles,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,,,,,,
san luis,junín,merlo,1571.0,4.0,1286.0,62.0,0.0,211.0,0.0,0.0,0.0,5089.0,6648.0,,,,,,
san luis,junín,santa rosa del conlara,422.0,2.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.0,2017.0,,,,,,
san luis,junín,talita,113.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,111.0,113.0,,,,,,
san luis,la capital,alto pelado,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,,,,,,
san luis,la capital,alto pencoso,86.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,86.0,,,,,,
san luis,la capital,balde,189.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,183.0,189.0,,,,,,
san luis,la capital,beazley,202.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,,,,,,
san luis,la capital,boca del tigre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-33.3687779642577,-66.4074181299698
san luis,la capital,cazador,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,,,,,,
san luis,la capital,chosmes,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,,,,,,
san luis,la capital,desaguadero,253.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252.0,253.0,,,,,,
san luis,la capital,el volcán,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.0,1067.0,,,,,,
san luis,la capital,jarilla,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,,,,,,
san luis,la capital,juana koslay,503.0,5.0,419.0,0.0,2.0,0.0,0.0,0.0,0.0,82.0,503.0,,,,,,
san luis,la capital,la punta,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,,,,,,
san luis,la capital,las barrancas,56.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,56.0,,,,,,
san luis,la capital,potrero de los funes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795.0,1795.0,,,,,,
san luis,la capital,salinas del bebedero,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,,,,,,
san luis,la capital,san jerónimo,160.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,160.0,,,,,,
san luis,la capital,san luis,2821.0,10.0,2774.0,1.0,84.0,5.0,84.0,2.0,0.0,18447.0,21397.0,,,,,,
san luis,la capital,varela,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,,,,,,
san luis,la capital,zanjitas,103.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,,,,,,
san luis,libertador grl. san martín,el puesto,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,,,,,,
san luis,libertador grl. san martín,la ramada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144.0,2144.0,,,,,,
san luis,libertador grl. san martín,la vertiente,51.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,49.0,51.0,,,,,,
san luis,libertador grl. san martín,las aguadas,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,,,,,,
san luis,libertador grl. san martín,las chacras,35.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.0,35.0,,,,,,
san luis,libertador grl. san martín,las lagunas,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,,,,,,
san luis,libertador grl. san martín,paso grande,183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,183.0,,,,,,
san luis,libertador grl. san martín,potrerillo,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,,,,,,
san luis,libertador grl. san martín,san martín,326.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,324.0,326.0,,,,,,
san luis,libertador grl. san martín,villa de praga,212.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,211.0,212.0,,,,,,
san luis,otros,otros,368.0,0.0,,,,,,,,,,,,,,,
santa cruz,corpen aike,comandante luis piedrabuena,1324.0,8.0,612.0,618.0,2.0,0.0,1.0,1.0,0.0,62.0,1296.0,,,,,,
santa cruz,corpen aike,puerto santa cruz,1058.0,7.0,683.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,690.0,,,,,,
santa cruz,deseado,caleta olivia,1999.0,6.0,0.0,8280.0,0.0,720.0,2.0,5.0,0.0,478.0,9485.0,,,,,,
santa cruz,deseado,cañadón seco,123.0,6.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,118.0,123.0,,,,,,
santa cruz,deseado,jaramillo,88.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,86.0,88.0,,,,,,
santa cruz,deseado,las heras,1328.0,10.0,0.0,0.0,0.0,2353.0,1.0,1.0,0.0,1085.0,3440.0,,,,,,
santa cruz,deseado,pico truncado,2883.0,8.0,0.0,0.0,0.0,2846.0,1.0,2.0,0.0,1069.0,3918.0,,,,,,
santa cruz,deseado,puerto deseado,1517.0,6.0,1488.0,0.0,9.0,0.0,10.0,12.0,0.0,0.0,1519.0,,,,,,
santa cruz,deseado,tellier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,-47.6487686074581,-66.0446356831872
santa cruz,güer aike,28 de noviembre,212.0,4.0,0.0,0.0,0.0,10.0,6.0,1.0,0.0,195.0,212.0,,,,,,
santa cruz,güer aike,el turbio (est. gobernador mayer),1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,0.0,0.0,0.0,-51.6805338519685,-72.0874860687819
santa cruz,güer aike,mina 3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,0.0,1.0,0.0,-51.5487660455569,-72.2333909775383
santa cruz,güer aike,río gallegos,3619.0,20.0,3682.0,10399.0,173.0,736.0,172.0,14.0,0.0,0.0,15176.0,,,,,,
santa cruz,güer aike,yacimientos río turbio,264.0,6.0,261.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,263.0,,,,,,
santa cruz,lago argentino,el calafate,330.0,10.0,2595.0,0.0,0.0,3717.0,1.0,7.0,0.0,618.0,6938.0,,,,,,
santa cruz,lago argentino,el chaltén,437.0,3.0,0.0,0.0,0.0,431.0,1.0,3.0,0.0,2.0,437.0,,,,,,
santa cruz,lago argentino,tres lagos,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,282.0,1.0,0.0,0.0,-49.5990148275349,-71.445802241684
santa cruz,lago buenos aires,los antiguos,37.0,3.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,30.0,39.0,,,,,,
santa cruz,lago buenos aires,perito moreno,6.0,3.0,0.0,2600.0,7.0,0.0,101.0,5.0,0.0,0.0,2713.0,,,,,,
santa cruz,magallanes,puerto san julián,864.0,7.0,849.0,2150.0,1.0,0.0,1.0,8.0,0.0,153.0,3162.0,,,,,,
santa cruz,otros,otros,255.0,0.0,,,,,,,,,,,,,,,
santa cruz,río chico,bajo caracoles,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,1.0,0.0,0.0,-47.4461490043983,-70.9285155605965
santa cruz,río chico,gobernador gregores,6.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,,,,,,
santa fe,9 de julio,esteban rams,37.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0,37.0,,,,,,
santa fe,9 de julio,gato colorado,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,,,,,
santa fe,9 de julio,gregoria pérez de denis (est. el nochero),147.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,144.0,147.0,,,,,,
santa fe,9 de julio,logroño,48.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,48.0,,,,,,
santa fe,9 de julio,montefiore,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,18.0,,,,,,
santa fe,9 de julio,pozo borrado,127.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,127.0,,,,,,
santa fe,9 de julio,san bernardo,109.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,109.0,,,,,,
santa fe,9 de julio,santa margarita,101.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,96.0,101.0,,,,,,
santa fe,9 de julio,tostado,400.0,5.0,1328.0,6.0,0.0,0.0,0.0,2.0,0.0,1752.0,3088.0,,,,,,
santa fe,9 de julio,villa minetti,270.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,264.0,270.0,,,,,,
santa fe,belgrano,armstrong,1381.0,9.0,1245.0,0.0,0.0,99.0,0.0,0.0,0.0,37.0,1381.0,,,,,,
santa fe,belgrano,bouquet,389.0,6.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389.0,,,,,,
santa fe,belgrano,las parejas,1575.0,8.0,1297.0,154.0,0.0,0.0,0.0,0.0,0.0,124.0,1575.0,,,,,,
santa fe,belgrano,las rosas,1143.0,7.0,1358.0,2308.0,0.0,225.0,0.0,0.0,0.0,33.0,3924.0,,,,,,
santa fe,belgrano,montes de oca,803.0,5.0,591.0,0.0,0.0,0.0,168.0,1.0,0.0,43.0,803.0,,,,,,
santa fe,belgrano,tortugas,178.0,6.0,177.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,178.0,,,,,,
santa fe,caseros,arequito,2312.0,7.0,71.0,2241.0,0.0,0.0,0.0,0.0,0.0,0.0,2312.0,,,,,,
santa fe,caseros,arteaga,1028.0,10.0,73.0,868.0,0.0,0.0,0.0,0.0,0.0,87.0,1028.0,,,,,,
santa fe,caseros,beravebú,346.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,346.0,,,,,,
santa fe,caseros,bigand,165.0,5.0,550.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.0,,,,,,
santa fe,caseros,casilda,2477.0,12.0,4277.0,1873.0,0.0,886.0,0.0,0.0,0.0,1129.0,8165.0,,,,,,
santa fe,caseros,chabás,1501.0,6.0,638.0,0.0,0.0,0.0,850.0,0.0,0.0,13.0,1501.0,,,,,,
santa fe,caseros,chañar ladeado,70.0,5.0,76.0,808.0,0.0,401.0,0.0,0.0,0.0,0.0,1285.0,,,,,,
santa fe,caseros,gödeken,532.0,3.0,0.0,531.0,0.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,
santa fe,caseros,los molinos,534.0,5.0,27.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,,,,,,
santa fe,caseros,los nogales,44.0,2.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,,,,,,
santa fe,caseros,los quirquinchos,780.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,778.0,780.0,,,,,,
santa fe,caseros,san josé de la esquina,1109.0,6.0,135.0,1976.0,0.0,0.0,0.0,0.0,0.0,1.0,2112.0,,,,,,
santa fe,caseros,sanford,466.0,2.0,88.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,466.0,,,,,,
santa fe,caseros,villada,104.0,5.0,98.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,104.0,,,,,,
santa fe,castellanos,aldao (est. casablanca),752.0,4.0,30.0,0.0,0.0,662.0,0.0,0.0,0.0,60.0,752.0,,,,,,
santa fe,castellanos,angélica,609.0,4.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,609.0,,,,,,
santa fe,castellanos,ataliva,580.0,4.0,295.0,10.0,0.0,89.0,0.0,0.0,0.0,183.0,577.0,,,,,,
santa fe,castellanos,aurelia,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,,,,,
santa fe,castellanos,bauer y sigel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
santa fe,castellanos,bella italia,359.0,6.0,37.0,316.0,0.0,2.0,0.0,0.0,0.0,4.0,359.0,,,,,,
santa fe,castellanos,castellanos,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,,,,,,
santa fe,castellanos,colonia bicha,210.0,3.0,72.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,210.0,,,,,,
santa fe,castellanos,colonia cello,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,,,,,,
santa fe,castellanos,colonia margarita,10.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,,
santa fe,castellanos,colonia raquel,214.0,4.0,31.0,0.0,0.0,185.0,0.0,0.0,0.0,3.0,219.0,,,,,,
santa fe,castellanos,coronel fraga,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,,,,,,
santa fe,castellanos,esmeralda,82.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,,,,,,
santa fe,castellanos,estación clucellas,183.0,2.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,4.0,183.0,,,,,,
santa fe,castellanos,estación saguier,14.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,,,,,,
santa fe,castellanos,eusebia y carolina,165.0,3.0,27.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,157.0,,,,,,
santa fe,castellanos,eustolia,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,,,,,
santa fe,castellanos,frontera,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10520.0,0.0,1.0,1.0,-31.4313990849769,-62.0634917387843
santa fe,castellanos,humberto primo,560.0,9.0,212.0,53.0,0.0,33.0,0.0,0.0,0.0,262.0,560.0,,,,,,
santa fe,castellanos,josefina,106.0,5.0,28.0,77.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,,,,,,
santa fe,castellanos,lehmann,738.0,6.0,196.0,376.0,0.0,166.0,0.0,0.0,0.0,0.0,738.0,,,,,,
santa fe,castellanos,maría juana,1549.0,4.0,788.0,81.0,0.0,620.0,0.0,0.0,0.0,60.0,1549.0,,,,,,
santa fe,castellanos,plaza clucellas,328.0,5.0,45.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,,,,,,
santa fe,castellanos,plaza saguier,51.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,,,,,,
santa fe,castellanos,presidente roca,143.0,3.0,0.0,137.0,0.0,1.0,0.0,0.0,0.0,5.0,143.0,,,,,,
santa fe,castellanos,pueblo marini,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,,,,,,
santa fe,castellanos,rafaela,2471.0,18.0,2889.0,23060.0,0.0,4199.0,6.0,2.0,0.0,1497.0,31653.0,,,,,,
santa fe,castellanos,ramona,328.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,328.0,,,,,,
santa fe,castellanos,san antonio,69.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,59.0,69.0,,,,,,
santa fe,castellanos,san vicente,958.0,5.0,770.0,1334.0,0.0,0.0,0.0,0.0,0.0,42.0,2146.0,,,,,,
santa fe,castellanos,santa clara de saguier,488.0,6.0,163.0,107.0,0.0,0.0,0.0,0.0,0.0,218.0,488.0,,,,,,
santa fe,castellanos,sunchales,1192.0,15.0,1112.0,21.0,1.0,6364.0,0.0,0.0,0.0,67.0,7565.0,,,,,,
santa fe,castellanos,susana,393.0,3.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,78.0,395.0,,,,,,
santa fe,castellanos,tacural,905.0,4.0,437.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,904.0,,,,,,
